_id,BatchFileName,Indiv_Index,Race,DifficultyPerceiving,AgeCategory,Gender,DistanceBetweenOfficerAndIndiv,ReasonUseOfForce_EffectArrest,ReasonUseOfForce_PreventOffence,ReasonUseOfForce_PreventEscape,ReasonUseOfForce_ProtectOtherOfficers,ReasonUseOfForce_ProtectPublic,ReasonUseOfForce_ProtectSelf,ReasonUseOfForce_ProtectIndiv,ReasonUseOfForce_Unintentional,ReasonUseOfForce_Other,FactorsInfluenceResponse_NatureIncident,FactorsInfluenceResponse_PastHistory,FactorsInfluenceResponse_PhysicalSizeStrength,FactorsInfluenceResponse_OtherFactors,IndividualActions_ResistantPassive,IndividualActions_ResistantActive,IndividualActions_Assaultive,IndividualActions_SeriousBodilyHarmDeath,PerceiveAccessWeapon,OfficerResponses_DirectionsToComply,OfficerResponses_Comply,OfficerResponses_AttemptDeescalation,OfficerResponses_DeescalationTechniques_Communication,OfficerResponses_DeescalationTechniques_Containment,OfficerResponses_DeescalationTechniques_Cover,OfficerResponses_DeescalationTechniques_Distance,OfficerResponses_DeescalationTechniques_Repositioning,OfficerResponses_DeescalationTechniques_Teamwork,OfficerResponses_DeescalationTechniques_Time,OfficerResponses_DeescalationTechniques_Other,OfficerResponses_AssistCtrlBhvr,OfficerResponses_Reason_ImminentThreat,OfficerResponses_Reason_ActionRequiredImmediately,OfficerResponses_Reason_DeescalationUsedOtherOfficers,OfficerResponses_Reason_Other,TypeForceUsed_PhysicalControl_Check,TypeForceUsed_PhysicalControl_EscortTechniques,TypeForceUsed_PhysicalControl_Grounding,TypeForceUsed_PhysicalControl_JointLocks,TypeForceUsed_PhysicalControl_Pinning,TypeForceUsed_PhysicalControl_PressurePoints,TypeForceUsed_PhysicalControl_Strikes,TypeForceUsed_PhysicalControl_Other,TypeForceUsed_PhysicalControl_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_Check,TypeForceUsed_IntermWeapon_OC_Check,TypeForceUsed_IntermWeapon_OC_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_Baton_Check,TypeForceUsed_IntermWeapon_Baton_Hard,TypeForceUsed_IntermWeapon_Baton_Soft,TypeForceUsed_IntermWeapon_Baton_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_CEW_Check,TypeForceUsed_IntermWeapon_CEW_AssistCtrlBhvr,TypeForceUsed_IntermWeapon_CEW_WhyNot_CartridgeMalfunction,TypeForceUsed_IntermWeapon_CEW_WhyNot_Disconnect,TypeForceUsed_IntermWeapon_CEW_WhyNot_InsufficientProbeSpread,TypeForceUsed_IntermWeapon_CEW_WhyNot_OperatorError,TypeForceUsed_IntermWeapon_CEW_WhyNot_ProbeMiss,TypeForceUsed_IntermWeapon_CEW_WhyNot_WeaponMalfunction,TypeForceUsed_IntermWeapon_CEW_WhyNot_Other,TypeForceUsed_IntermWeapon_CEW_Drawn,TypeForceUsed_IntermWeapon_CEW_Pointed,TypeForceUsed_IntermWeapon_CEW_Discharged,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_Cartridge,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_DrivePushStun,TypeForceUsed_IntermWeapon_CEW_DeloymentMode_ThreePointContact,TypeForceUsed_IntermWeapon_CEW_DrivePushStunCycles,TypeForceUsed_IntermWeapon_CEW_ThreePointContactCycles,TypeForceUsed_LLFirearm_Check,TypeForceUsed_LLFirearm_Shotgun_Check,TypeForceUsed_LLFirearm_Shotgun_Pointed,TypeForceUsed_LLFirearm_Shotgun_Discharged,TypeForceUsed_LLFirearm_Shotgun_AssistCtrlBhvr,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Check,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Pointed,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_Discharged,TypeForceUsed_LLFirearm_ExtRangeImpactWeapon_AssistCtrlBhvr,TypeForceUsed_Other_Check,TypeForceUsed_Other_AssistCtrlBhvr,TypeForceUsed_Firearm_Check,TypeForceUsed_Firearm_Handgun_Check,TypeForceUsed_Firearm_Handgun_Drawn,TypeForceUsed_Firearm_Handgun_Pointed,TypeForceUsed_Firearm_Handgun_Discharged,TypeForceUsed_Firearm_Handgun_AssistCtrlBhvr,TypeForceUsed_Firearm_Rifle_Check,TypeForceUsed_Firearm_Rifle_Pointed,TypeForceUsed_Firearm_Rifle_Discharged,TypeForceUsed_Firearm_Rifle_AssistCtrlBhvr,TypeForceUsed_Firearm_ShotgunLethal_Check,TypeForceUsed_Firearm_ShotgunLethal_Pointed,TypeForceUsed_Firearm_ShotgunLethal_Discharged,TypeForceUsed_Firearm_ShotgunLethal_AssistControllingBehaviour,TypeForceUsed_Firearm_IssuePoliceChallenge,TypeForceUsed_Firearm_Comply,TypeForceUsed_Firearm_NoChallengeWhyNot_NotViable,TypeForceUsed_Firearm_NoChallengeWhyNot_IssuedByAnOtherOfficer,TypeForceUsed_Firearm_NoChallengeWhyNot_Other,IndivInjuries_PhysicalInjuries,IndividualInjuries_Treatment_No,IndividualInjuries_Treatment_FirstAid,IndividualInjuries_Treatment_MedicalPersonnelScene,IndividualInjuries_Treatment_AdmissionMedicalFacility,IndividualInjuries_Treatment_MedicalFacility,IndividualInjuries_Treatment_Unknown,IndividualInjuries_Treatment_Other
3019,950586317,1,White,No,35 - 44,Female,3 to 7 metres (approx. 10 to 23 feet),1,,,,,1,,,,,1,,,,,,,1,No,,No,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,No,,,,,,,,,,,,,,No,,,,,,,
3020,501961259,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),,,1,,,,,,,,,,,,1,,,,No,,Yes,1,1,,,1,1,,,Yes,,,,,,,,,,,,,,1,,,1,1,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3021,465885348,1,White,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,,,1,1,1,1,,,,,,1,,,,,1,No,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
3022,280452904,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),,,,,,1,1,,,1,1,1,,,,1,,,No,,Yes,1,,,1,1,,,,No,,,,,,,,,,,,,,1,,,,,,,1,No,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3023,656335614,1,White,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,,,,1,,,,,,,,,No,,No,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3024,476476942,1,White,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,1,,,1,,,,,,,1,1,No,,Yes,1,1,1,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
3025,700372898,1,White,No,45 - 54,Male,Less than 3 metres (approx. 10 feet),1,,,,,1,,,,,,,,,1,1,,,No,,Yes,1,,,,,,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3026,538284702,1,East/Southeast Asian,No,45 - 54,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,,1,,,,1,,,,,,,,,No,,No,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3027,244025882,1,White,No,45 - 54,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,,,,,,,,,,,1,,1,,1,No,,Yes,1,1,1,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,No,,,,,Yes,Yes,,,,No,,,,,,,
3028,220231704,1,White,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),,,,,1,,,,,1,,,,,,,,,No,,Yes,1,1,1,1,,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,1,,
3029,674209184,1,White,No,35 - 44,Male,Greater than 7 metres (more than 23 feet),1,,,,,,,,,,,,,,,,,1,No,,No,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,,,Yes,,,,,,,,,,No,,,,,,,
3030,816408710,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,,1,,1,1,,,,,,,,,,1,1,No,,Yes,1,1,1,,1,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3031,533486612,1,Black,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,,1,,,,,1,,,,,,,,,No,,Yes,1,,1,1,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3032,476727726,1,White,No,35 - 44,Male,Greater than 7 metres (more than 23 feet),1,,,,,,,,,1,,,,,,,,,No,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
3033,236498111,1,Indigenous,No,45 - 54,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,,,,,,1,1,,1,,,1,,,No,,Yes,1,,,1,1,1,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,Yes,,,,,,1,
3034,549673685,1,White,No,55 - 64,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,,,,,,,,,,1,,1,No,,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,,1,No,,,,,,,
3035,923515390,1,White,No,18 - 24,Female,3 to 7 metres (approx. 10 to 23 feet),,,,,,,1,,,1,,,,,,,1,1,No,,Yes,1,,,1,1,,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,1,,,,
3036,316852129,1,White,No,55 - 64,Male,3 to 7 metres (approx. 10 to 23 feet),,,,1,,,,,,1,1,,,,,,,,No,,Yes,1,1,,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
3037,925249892,1,White,No,35 - 44,Male,Greater than 7 metres (more than 23 feet),,,,1,1,1,,,,1,,,1,,,,,,No,,Yes,1,,,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
3038,403031388,1,White,No,45 - 54,Male,Greater than 7 metres (more than 23 feet),1,1,1,,1,1,,,,1,,,1,,,,,1,No,,No,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,,1,No,,,,,,,
3039,829748785,1,White,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,1,1,,1,,,,,1,1,,,1,1,,,No,,Yes,1,,,,,,,,No,,,,,1,,1,,,,1,,No,1,,,,,,,1,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,1,,,,
3040,826067119,1,Black,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,,,,1,,,,,,,1,1,No,,No,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,Yes,,,,,1,,
3041,484792705,1,White,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,1,,,,,,,,,,1,No,,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,No,,,,1,No,,,,,,,
3042,692658582,1,Black,No,25 - 34,Female,Less than 3 metres (approx. 10 feet),1,,1,,1,1,1,,,1,,,,,1,,1,,No,,Yes,1,,1,1,,,,,No,,,,,1,,,,1,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,No,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3043,692658582,2,Black,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,,1,,1,1,,,,1,,,,,,,1,,No,,Yes,1,,1,1,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,No,,,,Yes,,,,,1,,
3044,657625395,1,White,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,,,,,,,,1,1,No,,Yes,1,1,,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,No,,,,,,,,,,,,,,No,,,,,,,
3045,849067418,1,Indigenous,No,55 - 64,Male,Less than 3 metres (approx. 10 feet),1,,,,,,,,,,1,,,,1,1,,,No,,Yes,1,1,1,1,1,1,,,No,,,,,,,,,,,,,,1,1,No,,,,,1,Yes,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3046,922894744,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),,1,1,,1,1,1,,,,,,,,,1,,,No,,Yes,1,,,,1,,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3047,257448100,1,White,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),,,,,1,1,,,,,,,,,1,1,,,No,,Yes,1,,,,1,,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3048,214624649,1,White,No,18 - 24,Male,Greater than 7 metres (more than 23 feet),,,,1,1,1,,,,1,,,,1,,,,1,No,,Yes,1,,,,,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
3049,214624649,2,White,No,45 - 54,Male,Greater than 7 metres (more than 23 feet),,,,1,1,1,,,,,,,,,,,,1,No,,Yes,1,,1,1,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
3050,340273639,1,Black,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,,1,,1,,1,,,,1,1,1,,1,,,,No,,Yes,1,1,,1,1,,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1,,,,,
3051,526964310,1,White,No,17 and younger,Male,3 to 7 metres (approx. 10 to 23 feet),,1,,1,1,1,,,,1,,,,,,,,,No,,Yes,1,,,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3052,845188392,1,East/Southeast Asian,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,,,,,,1,1,No,,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3053,845188392,2,East/Southeast Asian,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,1,1,1,,,1,,,1,,,,1,1,No,,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,No,,,,,,,
3054,677707274,1,White,No,25 - 34,Male,3 to 7 metres (approx. 10 to 23 feet),,,,,1,1,,,,1,,,,,,1,,,No,,Yes,1,,,1,1,1,,,No,,,,,,,,,,,,,,1,,,,,,,1,No,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3055,960151611,1,Black,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,1,,,,,,,,,,,,,1,,,No,,Yes,1,,,,1,1,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3056,250684964,1,Indigenous,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,,,1,,,,1,1,1,1,,,1,,,No,,Yes,1,,,,,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3057,600158038,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,1,,1,1,,,,,,,1,,1,1,,1,No,,Yes,1,1,1,1,1,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3058,535670539,1,White,No,18 - 24,Male,Greater than 7 metres (more than 23 feet),1,,,1,1,1,1,,,1,,,,,,1,1,1,No,,No,,,,,,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
3059,254347128,1,White,No,18 - 24,Male,Greater than 7 metres (more than 23 feet),1,,,1,1,1,,,,1,,,,,,,,1,No,,Yes,1,,1,1,,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3060,566583666,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,1,1,1,1,1,1,,,1,,,,1,,1,1,,No,,Yes,1,,,,,,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3061,883404266,1,White,No,55 - 64,Male,Less than 3 metres (approx. 10 feet),1,,1,1,1,1,1,,,,,,,,,,,1,No,,Yes,1,1,1,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,,,,,,Yes,,,,,No,,,,,,,
3062,883404266,2,White,No,55 - 64,Male,Less than 3 metres (approx. 10 feet),1,,1,1,1,1,1,,,,,,,,,,,1,No,,Yes,1,1,1,1,1,1,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,1,1,,Yes,,,,,Yes,Yes,,,,No,,,,,,,
3063,209509633,1,Middle Eastern,No,55 - 64,Male,Less than 3 metres (approx. 10 feet),1,,,,,,,,,,,,,,,,,1,No,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3064,839686016,1,White,No,35 - 44,Female,3 to 7 metres (approx. 10 to 23 feet),1,,,1,,1,,,,,,,,,,,,1,No,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3065,393380813,1,White,No,45 - 54,Male,3 to 7 metres (approx. 10 to 23 feet),1,,1,,,1,,,,1,1,,1,1,,,,1,No,,Yes,1,1,,1,,1,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3066,997419392,1,White,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),,1,,,,,,,,1,,,,,,,,,No,,Yes,1,1,1,,1,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3067,100565841,1,Black,No,25 - 34,Female,3 to 7 metres (approx. 10 to 23 feet),1,1,1,1,,1,,,,1,,,,,,,,,No,,No,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,Yes,,,,,,,,,,,,,,No,,,,,,,
3068,920964906,1,White,No,25 - 34,Male,Greater than 7 metres (more than 23 feet),1,1,1,1,1,1,,,,1,1,,,,,,1,1,No,,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3069,808455889,1,Middle Eastern,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),1,,1,,,1,,,,,1,,,,1,1,,,No,,No,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,,,1,No,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3070,781480946,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),,,,1,1,1,,,,1,,,,,,1,,1,No,,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3071,830228200,1,Indigenous,No,17 and younger,Male,Less than 3 metres (approx. 10 feet),,1,,1,,,,,,,1,,,,,1,,,No,,Yes,1,,,,,,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3072,636031767,1,Indigenous,No,18 - 24,Male,Greater than 7 metres (more than 23 feet),1,,,,,,,,,1,1,,,,,,,1,No,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,No,,,,,,,,,,,,,,Yes,,,,,,,1
3073,517131160,1,Indigenous,No,18 - 24,Male,Greater than 7 metres (more than 23 feet),1,,,,,,,,,1,1,,,,1,,,1,No,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,,,No,,,,,,,,,,,,,,Yes,,,,,,,1
3074,301768128,1,Black,No,18 - 24,Male,Less than 3 metres (approx. 10 feet),1,,,1,1,,,,,,1,,,1,1,1,,1,No,,Yes,1,,,,,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,1,,1,,Multiple Cycles,,,,,,,,,,,,,1,1,1,1,,No,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3075,550957552,1,White,No,25 - 34,Female,Greater than 7 metres (more than 23 feet),1,,,,,,,,,,,,1,,,,,,No,,Yes,1,,1,1,1,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,Yes,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3076,550957552,2,White,No,35 - 44,Female,3 to 7 metres (approx. 10 to 23 feet),1,,,,,,,,,1,,,1,,,,,,No,,No,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,,,,,,,,,,Yes,,,,,No,,,,,,,
3077,434451195,1,White,No,25 - 34,Male,Less than 3 metres (approx. 10 feet),,,,1,,1,,,,,,,,,1,1,,,No,,Yes,1,,,,,1,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,1,,1,,Multiple Cycles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3078,677813995,1,Middle Eastern,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),,,1,,1,,,,,,1,1,1,,1,1,,,No,,Yes,1,1,,,,1,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3079,219997373,1,White,No,18 - 24,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,,1,1,,,,1,,,,,,1,,,No,,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,1,,,,,,,,,,,,,,,,No,,,,,,,
3080,885636235,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,,,,1,,,,,,,,,,1,,,No,,Yes,1,,,,,,,,No,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3081,447515602,1,White,No,45 - 54,Male,3 to 7 metres (approx. 10 to 23 feet),1,,,1,1,1,,,,1,,1,1,1,,,,,No,,Yes,1,,,,1,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
3082,421584487,1,South Asian,No,45 - 54,Male,Less than 3 metres (approx. 10 feet),1,1,,,,1,,,,,,,,,,1,1,,No,,No,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,No,,,,,,,,,Yes,Yes,,,,No,,,,,,,
3083,333169296,1,White,No,35 - 44,Male,Less than 3 metres (approx. 10 feet),1,,,,,,,,,,,,,,1,,,,No,,Yes,1,1,,,,1,,,No,,,,,1,1,1,,,,,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,1
3084,511457527,1,White,No,35 - 44,Male,3 to 7 metres (approx. 10 to 23 feet),1,1,,1,,1,,,,,,,,,,1,,,No,,Yes,1,,,1,1,1,,,Yes,,,,,,,,,,,,,,1,,,,,,,1,Yes,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,
